Distance,Pickup_Wait_Time,Traffic_score,Weather_score,Vehicle_scooter,Vehicle_van,Area_Metropolitian,Area_Other,Area_Semi_Urban
20.85154468962371,15.0,4,5,True,False,False,False,False
12.580267822400964,10.0,4,2,False,False,False,False,True
10.641042055468692,10.0,2,1,False,False,True,False,False
11.007734763744615,5.0,2,6,True,False,False,False,False
4.579035880489321,10.0,4,1,False,False,False,False,False
7.772241719523235,5.0,4,1,False,False,False,False,False
9.17632585467143,15.0,1,3,False,False,True,False,False
20.18063511411472,10.0,2,2,False,True,True,False,False
3.1054853062814938,15.0,1,6,False,True,True,False,False
10.642292301678436,5.0,1,5,True,False,False,False,False
7.772253320446165,5.0,1,2,True,False,True,False,False
11.007734763744615,5.0,4,2,True,False,True,False,False
6.05884411746293,5.0,3,4,False,False,True,False,False
12.417115998944013,10.0,1,1,False,False,True,False,False
10.707345040408097,10.0,4,5,False,False,True,False,False
11.916235157217862,5.0,2,3,False,False,True,False,False
10.881329493408392,5.0,4,4,False,False,True,False,False
6.217689735000026,10.0,3,1,False,False,True,False,False
7.661250453808297,5.0,2,4,False,False,True,False,False
10.683789736660016,15.0,1,6,True,False,False,False,False
12.580267822400964,5.0,1,3,True,False,True,False,False
7.803351143013712,5.0,4,1,True,False,True,False,False
19.394555235256966,5.0,4,5,False,False,True,False,False
20.96865003561575,5.0,4,2,True,False,True,False,False
4.469606139374459,10.0,2,4,False,False,True,False,False
13.682511992314726,5.0,4,6,False,False,True,False,False
7.76260023979039,15.0,4,1,False,True,True,False,False
6.049919555217586,15.0,2,3,False,False,True,False,False
3.145067434621583,10.0,1,3,False,False,True,False,False
6.116387229265562,15.0,2,5,False,False,False,False,False
1.5368334425195926,15.0,1,3,False,False,True,False,False
19.36427713220851,5.0,4,2,True,False,True,False,False
9.2636034122361,15.0,4,1,False,False,True,False,False
20.286882109878903,15.0,1,6,False,False,False,False,False
12.464367397048669,5.0,4,5,False,False,True,False,False
12.35809128933754,5.0,1,1,False,True,True,False,False
1.5100971252582278,15.0,1,3,True,False,True,False,False
19.915298664494237,5.0,4,6,False,False,True,False,False
7.546876906900249,5.0,4,3,True,False,True,False,False
10.641581256626232,5.0,1,4,True,False,True,False,False
6.058870515565882,10.0,2,3,False,True,True,False,False
10.757204708670502,15.0,1,3,True,False,False,True,False
13.970007989574006,5.0,4,1,True,False,True,False,False
9.061282952128346,15.0,1,2,False,False,True,False,False
16.659963190057415,10.0,1,1,True,False,False,True,False
9.08808409216426,15.0,4,5,False,False,True,False,False
2.9303401069040156,10.0,1,4,False,True,False,False,False
10.565032566504131,15.0,4,4,False,False,True,False,False
12.239035527316306,15.0,1,5,True,False,True,False,False
9.314907489514155,10.0,1,1,False,False,False,False,False
9.192333207689474,5.0,4,6,False,False,True,False,False
13.787803344501585,5.0,2,2,False,False,True,False,False
7.682703792667339,15.0,4,3,False,False,True,False,False
12.580267822400964,10.0,4,3,False,False,True,False,False
10.64115772933754,15.0,2,3,False,False,True,False,False
8.938177476637756,15.0,1,1,True,False,True,False,False
4.657159718107683,15.0,1,3,True,False,True,False,False
8.929198704119369,10.0,1,2,True,False,True,False,False
10.709308833621588,15.0,1,5,False,False,True,False,False
10.602504075104976,5.0,2,2,False,False,True,False,False
12.099390766641624,15.0,1,6,False,False,True,False,False
4.6105980334862275,15.0,2,2,False,False,False,False,False
6.117761953594232,5.0,3,6,False,False,True,False,False
6.128551257919138,10.0,2,6,False,False,True,False,False
13.789630729980562,10.0,2,5,False,False,False,False,False
19.47103626702417,10.0,1,3,True,False,True,False,False
3.0645346577473593,5.0,1,4,False,False,True,False,False
7.790160607220383,15.0,4,5,False,False,False,False,False
19.62844486200254,5.0,1,5,True,False,True,False,False
19.88015786997755,5.0,2,3,False,True,True,False,False
4.464864633689886,10.0,4,3,False,False,True,False,False
1.5607236381087306,10.0,3,4,False,False,True,False,False
7.762461854550194,10.0,4,2,False,False,True,False,False
1.572533729286321,15.0,3,6,False,False,True,False,False
19.916260009775197,15.0,2,4,False,False,False,False,False
17.074806111801863,15.0,4,5,False,True,True,False,False
20.85157880964364,5.0,4,5,False,False,True,False,False
6.218076509100711,10.0,3,5,False,True,False,False,False
1.529743511582863,10.0,1,4,True,False,True,False,False
3.0736169345596607,10.0,3,1,False,False,True,False,False
7.600990561376191,5.0,4,4,True,False,False,False,False
6.209485128886319,10.0,3,2,False,False,True,False,False
7.546712474612512,15.0,1,5,False,False,True,False,False
20.25292440884735,10.0,4,5,False,False,True,False,False
10.60241776436208,10.0,4,4,False,True,True,False,False
7.6608956642418224,5.0,4,3,False,False,True,False,False
7.448560816474598,5.0,1,5,True,False,True,False,False
7.862668167410368,15.0,1,2,True,False,False,False,False
19.914686965545187,15.0,2,1,False,False,False,False,False
12.435238152054549,10.0,2,2,False,True,False,False,False
14.021848812228344,10.0,4,1,False,False,True,False,False
2.9797958851316784,15.0,1,5,True,False,False,False,False
4.469362226704516,15.0,4,2,False,False,True,False,False
19.673782443833463,5.0,2,2,False,False,True,False,False
3.0186622920269803,5.0,3,6,True,False,True,False,False
14.022136830289478,10.0,2,4,False,False,False,True,False
9.193373039577208,15.0,2,3,False,False,True,False,False
20.181161774852512,15.0,4,4,True,False,True,False,False
1.5524796373051026,5.0,3,5,True,False,False,False,False
6.081440797008078,5.0,3,4,False,False,True,False,False
16.600272418856072,10.0,1,2,False,True,True,False,False
6.217689735000026,10.0,3,6,False,False,True,False,False
7.601027931404884,10.0,4,3,False,False,True,False,False
19.76171176132034,5.0,4,3,True,False,True,False,False
1.5321262845594088,10.0,1,5,False,False,True,False,False
1.572533729286321,15.0,1,2,False,False,True,False,False
4.65818248829983,15.0,4,3,False,False,False,False,False
10.865776701899678,5.0,4,3,False,False,True,False,False
4.494166054627451,15.0,4,2,False,False,True,False,False
12.294187491090891,10.0,4,5,False,False,True,False,False
9.075228438646324,5.0,4,3,True,False,True,False,False
7.772096240718493,10.0,4,3,False,False,True,False,False
10.86627754255923,15.0,4,1,True,False,True,False,False
1.52035659617055,15.0,3,4,False,False,True,False,False
4.681649260143025,5.0,4,1,False,False,True,False,False
11.916994721599236,5.0,1,2,False,False,True,False,False
6.037116126732456,10.0,3,3,True,False,False,False,False
19.61473535562991,10.0,2,6,False,False,True,False,False
10.427571382480686,15.0,4,3,False,False,True,False,False
12.233239995053252,15.0,4,2,False,True,True,False,False
13.68250488691661,15.0,4,1,False,False,False,False,False
7.772252870923808,5.0,4,2,False,False,True,False,False
7.862668167410368,15.0,4,3,False,False,True,False,False
1.552761506023859,15.0,3,6,True,False,True,False,False
17.078028601490022,5.0,4,3,True,False,False,False,False
17.074879617078196,5.0,4,1,False,False,False,False,False
6.08153593718375,5.0,2,4,False,False,False,False,False
3.0646598407974865,10.0,1,3,False,False,True,False,False
6.217860329667253,10.0,3,5,False,False,False,False,False
9.12151922589512,10.0,4,4,False,False,True,False,False
9.175565157006735,10.0,2,4,True,False,True,False,False
16.821912713961545,10.0,4,3,True,False,True,False,False
3.0527405326198527,15.0,3,4,False,False,True,False,False
10.72465156807538,5.0,1,6,True,False,False,False,False
20.887400289948943,15.0,1,3,True,False,True,False,False
12.580267822400964,15.0,4,3,True,False,True,False,False
19.916122613819716,5.0,4,3,True,False,True,False,False
20.83116701416461,5.0,1,6,False,False,True,False,False
4.658009301231346,10.0,1,1,True,False,True,False,False
9.193469879776632,15.0,4,2,False,False,False,False,False
6.2323920207909005,5.0,2,5,False,False,True,False,False
10.807355603128329,10.0,4,3,True,False,True,False,False
4.663772762376294,10.0,4,2,False,False,True,False,False
6.209141643213009,15.0,3,5,False,False,True,False,False
14.15280068944862,5.0,2,3,False,False,True,False,False
11.983433564440732,10.0,2,2,False,False,True,False,False
4.657651549280329,10.0,4,1,True,False,False,False,False
4.674318760489487,10.0,1,3,False,False,False,False,False
1.5263954607692642,10.0,1,6,False,False,True,False,False
10.724750462255022,5.0,2,6,True,False,True,False,False
12.236322809891128,10.0,2,6,False,False,True,False,False
10.86586608780909,15.0,4,3,True,False,True,False,False
4.544264509631538,15.0,1,6,False,False,False,False,False
12.16145053143676,5.0,4,5,True,False,True,False,False
1.498149229702275,10.0,1,4,False,False,True,False,False
13.972194586930332,15.0,4,2,False,False,False,False,False
20.44292976252901,10.0,4,5,False,False,True,False,False
6.29013467763468,5.0,3,2,False,False,True,False,False
4.657591594952301,5.0,2,1,False,False,True,False,False
13.481268364459726,15.0,4,2,False,False,True,False,False
9.054602228168925,10.0,2,2,True,False,False,False,False
13.611428630407849,15.0,4,5,False,True,False,False,False
16.11320056524447,15.0,4,4,False,False,True,False,False
7.658776111980611,5.0,1,6,True,False,True,False,False
7.441115400373107,10.0,2,6,True,False,True,False,False
12.41960204102968,5.0,4,2,True,False,True,False,False
17.098804215242584,10.0,4,2,False,False,True,False,False
16.720678992752937,5.0,4,2,False,False,True,False,False
13.968990746015168,5.0,2,2,True,False,True,False,False
5.952962854609646,15.0,3,4,False,False,True,False,False
7.683355299930933,15.0,1,1,True,False,False,False,False
9.348356419300424,5.0,1,2,True,False,False,False,False
19.91431676645955,15.0,4,5,True,False,True,False,False
4.663411524934487,5.0,2,1,True,False,False,False,False
5.952960450572516,10.0,3,3,False,False,True,False,False
3.040554821797033,15.0,1,6,True,False,False,False,False
3.073644027723396,5.0,3,5,False,False,True,False,False
10.642185462082772,15.0,2,2,False,False,True,False,False
9.074821802568852,15.0,1,4,True,False,True,False,False
9.121049806498666,15.0,2,5,False,False,True,False,False
9.19295116708344,15.0,4,4,False,False,False,False,False
12.256076445468295,5.0,1,3,False,False,True,False,False
20.44292976252901,5.0,2,4,False,False,True,False,False
10.417023783379614,15.0,2,2,False,True,True,False,False
4.657127681974745,5.0,2,2,False,False,True,False,False
12.417907729746302,5.0,1,3,False,False,True,False,False
3.0734222587643045,10.0,1,1,False,False,True,False,False
7.60136893811491,15.0,1,4,True,False,True,False,False
19.660943947619938,15.0,2,1,False,False,False,True,False
4.657195393807058,10.0,2,1,True,False,True,False,False
13.61116354777465,5.0,2,6,False,True,False,False,False
3.1090243972299714,10.0,1,4,False,True,True,False,False
3.1161407812915183,15.0,1,1,False,False,True,False,False
3.1089836948124367,15.0,3,4,False,False,True,False,False
12.580267822400964,15.0,4,1,False,False,True,False,False
11.916235157217862,10.0,4,4,True,False,True,False,False
6.058680731793219,10.0,3,5,True,False,True,False,False
19.34366892423054,10.0,4,2,False,False,True,False,False
10.866202682035912,5.0,4,3,False,False,True,False,False
3.059460076834105,15.0,1,2,True,False,True,False,False
17.0767871164594,15.0,1,4,False,False,True,False,False
6.08119089136717,10.0,3,3,False,False,False,False,False
20.44292976252901,5.0,4,1,True,False,True,False,False
20.851557402660557,10.0,4,3,False,False,True,False,False
4.717601092054723,15.0,4,4,True,False,True,False,False
3.1089751947120248,10.0,1,2,False,False,True,False,False
16.852444613264275,10.0,4,6,True,False,True,False,False
10.417148727806453,5.0,4,6,False,False,False,False,False
3.1161423837882567,10.0,3,5,True,False,True,False,False
13.969116967730171,10.0,1,4,False,True,False,False,False
5.958808071070684,5.0,3,3,True,False,False,False,False
7.440983364732026,5.0,2,2,True,False,True,False,False
6.037118440222451,5.0,2,5,False,False,True,False,False
12.580267822400964,5.0,4,5,True,False,True,False,False
19.76171176132034,10.0,4,3,True,False,True,False,False
9.22049964090574,15.0,2,4,True,False,True,False,False
12.099896960230076,15.0,4,5,True,False,True,False,False
9.435201537430714,15.0,4,5,False,False,True,False,False
1.4901538808207615,5.0,1,2,False,False,False,False,False
20.181059137197774,15.0,2,1,False,False,True,False,False
8.937880155829204,5.0,2,4,False,False,True,False,False
7.771834302405086,5.0,1,3,False,False,True,False,False
12.463861442061557,5.0,1,1,False,False,True,False,False
3.145067434621583,15.0,3,4,True,False,True,False,False
10.27915704635116,10.0,1,5,False,False,True,False,False
9.31403062822802,5.0,1,1,True,False,False,False,False
1.4901739564930154,10.0,1,3,True,False,True,False,False
4.663438748149055,10.0,4,4,True,False,False,False,False
10.906414500350794,5.0,2,6,False,False,True,False,False
13.61385032584042,5.0,4,3,False,False,True,False,False
4.469620875558295,15.0,4,2,False,False,True,False,False
8.810418322295613,5.0,1,1,True,False,True,False,False
7.567411306545492,5.0,2,4,True,False,True,False,False
17.07747121287486,10.0,4,2,False,False,True,False,False
4.657528074267875,10.0,2,3,False,False,False,False,False
1.512515889082832,10.0,1,4,True,False,True,False,False
1.5525722988574742,10.0,3,5,False,False,True,False,False
11.007734763744615,15.0,1,4,True,False,True,False,False
6.105280414496886,10.0,2,1,False,False,False,False,False
16.648664613481703,5.0,4,1,True,False,True,False,False
10.641928366460489,15.0,1,4,False,False,True,False,False
11.919755989352296,5.0,4,5,False,False,True,False,False
10.426910834184746,15.0,2,4,True,False,True,False,False
9.326829542520468,5.0,4,3,False,False,True,False,False
3.040666798077057,5.0,1,4,False,False,False,False,False
3.1162385581768866,5.0,1,4,False,False,True,False,False
17.29786575291325,5.0,4,2,False,False,True,False,False
4.46931202175492,10.0,4,4,True,False,True,False,False
7.862668167410368,15.0,4,2,False,False,True,False,False
16.901828274275406,10.0,4,1,False,True,True,False,False
6.119866712015615,15.0,2,3,False,False,True,False,False
14.02184017066065,15.0,2,4,True,False,False,False,False
12.241181140730712,15.0,2,6,False,False,True,False,False
1.5204190072774333,10.0,1,3,False,False,True,False,False
17.29786575291325,5.0,2,4,True,False,False,False,False
3.0589686156370437,5.0,1,5,False,True,True,False,False
19.36427713220851,5.0,4,3,True,False,True,False,False
6.049956259946466,15.0,3,3,True,False,True,False,False
11.007734763744615,5.0,4,2,False,False,True,False,False
9.17624749258827,15.0,2,5,True,False,True,False,False
13.989146264477116,10.0,4,2,True,False,True,False,False
20.506920853845727,5.0,4,5,True,False,False,True,False
4.610035602260694,5.0,4,5,True,False,True,False,False
6.29013467763468,15.0,2,6,True,False,True,False,False
6.2086819840397665,5.0,2,2,False,False,False,False,False
10.427208660422918,5.0,1,5,True,False,False,False,False
14.15280068944862,15.0,4,4,False,False,True,False,False
7.448937379729502,5.0,2,4,False,False,True,False,False
10.88065184853556,10.0,2,5,True,False,True,False,False
7.763607607839511,5.0,4,3,False,True,True,False,False
19.34348721744278,5.0,1,3,False,False,True,False,False
7.862668167410368,10.0,2,4,True,False,False,False,False
3.064627592336888,5.0,3,4,False,False,True,False,False
10.865882927764757,10.0,2,3,False,False,True,False,False
10.64228895373868,10.0,2,5,False,False,False,False,False
1.5322531674035038,5.0,1,6,False,False,False,True,False
4.656557579510365,5.0,1,6,False,False,True,False,False
19.88997830374344,15.0,1,1,False,False,True,False,False
19.760063712198686,5.0,1,6,False,False,True,False,False
7.68369791028496,15.0,2,5,True,False,True,False,False
9.07534450196205,5.0,4,2,False,False,True,False,False
3.0737721530635387,10.0,3,2,False,True,False,False,False
19.37374583495492,15.0,4,1,False,False,False,False,False
1.5581398113186735,5.0,1,4,False,False,True,False,False
20.17826723909955,5.0,1,2,False,True,True,False,False
4.5609611913435995,10.0,4,1,False,False,True,False,False
9.055848504226429,5.0,4,6,False,False,True,False,False
20.506685809982404,5.0,4,2,True,False,True,False,False
7.562317945109334,15.0,4,6,True,False,True,False,False
12.100062421152574,10.0,4,3,True,False,True,False,False
10.255054073729376,15.0,1,2,False,False,True,False,False
16.85256546543028,10.0,4,3,True,False,False,True,False
4.596251207088927,15.0,1,5,False,False,True,False,False
16.851875921653388,15.0,2,1,False,False,True,False,False
19.36427713220851,10.0,1,2,False,False,True,False,False
20.44292976252901,10.0,2,2,False,False,True,False,False
13.680908173877386,5.0,2,3,False,False,True,False,False
3.073677586371296,10.0,1,2,False,False,True,False,False
10.590448391072323,15.0,4,3,True,False,True,False,False
9.05536131845396,15.0,4,1,False,False,True,False,False
6.053660476427297,15.0,2,3,False,False,False,False,False
9.32728515796102,15.0,1,4,False,False,False,False,False
1.5203682291094078,5.0,1,5,False,False,True,False,False
1.554508559519504,10.0,1,1,False,False,False,False,False
17.164833902684475,15.0,1,3,True,False,False,False,False
1.5203728379727393,15.0,3,3,False,False,True,False,False
14.022295961633713,10.0,2,4,True,False,False,False,False
20.182634488293672,10.0,4,2,True,False,True,False,False
9.192571532077611,5.0,4,1,False,False,True,False,False
6.050103074349793,5.0,2,2,False,False,True,False,False
19.688246931881576,10.0,4,2,False,False,True,False,False
12.464369459117805,15.0,2,4,True,False,True,False,False
12.256076445468295,5.0,4,1,False,False,True,False,False
4.544228016639666,15.0,4,2,False,False,True,False,False
8.811388218295335,10.0,2,3,False,False,False,False,False
6.04975791889521,10.0,3,5,True,False,True,False,False
6.29013467763468,10.0,3,2,False,False,False,False,False
19.68834031167857,5.0,2,6,False,False,True,False,False
6.29013467763468,10.0,2,5,False,False,True,False,False
1.5320260227341909,15.0,1,3,True,False,False,False,False
9.326616348118742,15.0,1,2,False,False,True,False,False
10.707860128480874,10.0,2,5,False,False,False,False,False
1.5439804079490134,10.0,1,5,False,False,True,False,False
3.145067434621583,15.0,1,2,False,True,False,False,False
8.940167719841355,10.0,4,3,False,False,True,False,False
9.348552276072713,10.0,2,3,False,False,True,False,False
9.087972744661084,5.0,1,5,False,False,True,False,False
7.790336733567704,10.0,1,1,True,False,True,False,False
12.421212735966003,5.0,2,2,False,False,True,False,False
4.590769055748738,15.0,1,2,False,False,False,False,False
2.9812178551917965,5.0,1,3,True,False,True,False,False
7.683892680377775,15.0,4,1,False,False,True,False,False
13.76397722442764,5.0,4,6,False,False,False,False,False
6.210618323092562,10.0,3,3,False,False,False,False,False
12.580267822400964,15.0,4,4,False,False,False,False,True
14.15280068944862,10.0,2,4,False,False,True,False,False
7.80279377922801,15.0,4,1,False,False,False,False,False
5.959019072169318,15.0,2,4,False,False,True,False,False
14.15280068944862,10.0,4,4,True,False,True,False,False
3.0407893988053885,5.0,1,1,False,True,True,False,False
9.348206267361393,10.0,1,6,False,False,False,False,False
8.78999388821619,5.0,4,4,True,False,True,False,False
6.147383751705428,15.0,3,1,False,False,True,False,False
1.5204704557283455,10.0,1,2,False,False,True,False,False
17.074256778794595,15.0,1,5,False,False,True,False,False
10.587023705098993,15.0,4,5,True,False,True,False,False
4.537571350180709,5.0,1,5,False,True,True,False,False
14.15280068944862,5.0,1,3,False,False,True,False,False
4.658009428704457,5.0,1,3,True,False,True,False,False
4.560903158461034,15.0,4,4,True,False,True,False,False
4.663187802146825,10.0,1,6,False,False,True,False,False
13.972131143083212,5.0,1,6,False,False,True,False,False
3.0268459094260796,10.0,3,4,False,False,True,False,False
19.760907746586085,15.0,2,3,False,False,True,False,False
12.42075005031367,15.0,4,1,False,False,True,False,False
12.117036432265502,5.0,4,4,True,False,True,False,False
16.852572769450653,10.0,1,3,True,False,True,False,False
14.022136830289478,15.0,1,3,False,False,False,False,False
3.11620371432348,10.0,1,2,False,False,True,False,False
6.232189890723436,5.0,3,4,False,False,True,False,False
9.313300003113902,15.0,4,2,False,False,False,False,False
6.232303380306801,10.0,2,5,False,True,True,False,False
4.657654937060173,5.0,1,6,False,False,True,False,False
12.257619701209578,15.0,4,4,False,False,False,False,False
10.88143182310278,15.0,1,1,False,False,True,False,False
12.419634114062012,10.0,1,2,True,False,True,False,False
6.146622187550208,10.0,3,3,False,False,True,False,False
1.4897806686912982,15.0,1,6,False,False,False,False,False
9.348552276072713,10.0,2,2,False,False,False,False,False
19.83954246470917,5.0,4,6,False,False,True,False,False
6.210589610314177,10.0,3,1,False,False,False,False,False
4.469351491411031,10.0,4,4,True,False,False,False,False
4.596701982329869,5.0,4,1,True,False,True,False,False
12.107955561823772,15.0,4,3,False,False,True,False,False
12.234645517155798,15.0,1,5,False,False,False,False,False
6.209089325963786,15.0,2,1,True,False,True,False,False
10.725566076623076,10.0,1,1,False,False,True,False,False
10.58781590344868,10.0,4,5,False,False,True,False,False
16.368574783911853,10.0,2,6,False,False,False,False,False
1.492347495243951,15.0,3,1,True,False,False,False,False
6.049834150687609,15.0,3,5,False,False,True,False,False
1.5321262845594088,15.0,1,5,False,False,True,False,False
13.40635545530559,5.0,4,5,False,False,True,False,False
20.205786629218007,5.0,4,5,True,False,True,False,False
